"File","Interval","Time","ULx","ULy","ULz","LLx","LLy","LLz","TTx","TTy","TTz","TBx","TBy","TBz","TDx","TDy","TDz","JAWx","JAWy","JAWz","F1","F2","F3","F2_F3","Speaker","LP","Rep","Word","Int","start.event","Triplet"
"lailuwei03","lai",0.02,12.03728184,0.249990716,0.38107654,7.281048991,-2.068720724,-27.73905072,-12.65013347,-4.108786642,0.920024850845261,-32.30819821,-4.351776863,-4.365617622,-45.28874806,-1.727386919,-6.100991644,-1.440444846,-1.701904182,-25.04846364,397.4766277,0.0582052479888558,2527.718689,2048.128549,"s1",-0.651499177733239,"03","lailuwei","a",FALSE,"t1"
"lailuwei03","lai",0.025,11.98973647,0.232919028,0.355418796,7.19871958,-2.000328318,-27.81370911,-12.62293266,-4.039906151,0.913128451338885,-32.31597611,-4.253728287,-4.68603884,-45.27391748,-1.715872933,-6.46051799,-1.538366756,-1.714655917,-25.18072917,398.2632929,0.00284141993378773,2525.338823,2034.197058,"s1",-0.692875231828203,"03","lailuwei","a",FALSE,"t1"
"lailuwei03","lai",0.03,11.94219109,0.215847341,0.329761052,7.116390168,-1.931935913,-27.8883675,-12.59573185,-3.97102566,0.906232052034123,-32.32375401,-4.155679712,-5.006460057,-45.25908689,-1.704358947,-6.820044335,-1.636288666,-1.727407652,-25.3129947,399.0499581,-0.0525224062065976,2522.958958,2020.265566,"s1",-0.734251289427593,"03","lailuwei","a",FALSE,"t1"
"lailuwei03","lai",0.035,11.8901121,0.220170042,0.292221668,7.008984172,-1.838664575,-28.01203533,-12.62488014,-3.947376749,0.904451058945281,-32.34067591,-4.079985053,-5.309976204,-45.24946281,-1.671633872,-7.139673156,-1.718583138,-1.734816695,-25.42703428,401.1265173,-0.0961581088214594,2526.267075,2011.415128,"s1",-0.785060687197208,"03","lailuwei","a",FALSE,"t1"
"lailuwei03","lai",0.04,11.8361777,0.233248487,0.249819673,6.891315478,-1.73521143,-28.15576048,-12.67708952,-3.94223905,0.904763567074446,-32.36134004,-4.013438828,-5.60657388,-45.24196952,-1.63022807,-7.442973748,-1.794482016,-1.740039218,-25.53361482,403.7309711,-0.134994025950073,2531.903024,2004.644131,"s1",-0.83973072279255,"03","lailuwei","a",FALSE,"t1"
"lailuwei03","lai",0.045,11.7822433,0.246326931,0.207417677,6.773646784,-1.631758286,-28.29948563,-12.7292989,-3.937101352,0.905076075405225,-32.38200417,-3.946892603,-5.903171556,-45.23447622,-1.588822268,-7.74627434,-1.870380893,-1.745261742,-25.64019536,406.3354248,-0.173829943078688,2537.538972,1997.873134,"s1",-0.894400758387892,"03","lailuwei","a",FALSE,"t1"
"lailuwei03","lai",0.05,11.73554385,0.247180093,0.181679189,6.618366161,-1.550857393,-28.52013948,-12.79974183,-3.829066737,0.907981501022374,-32.40346112,-3.885610406,-6.195055946,-45.25027902,-1.557421265,-8.019438277,-1.926461102,-1.734984068,-25.81578063,411.4712191,-0.207287957396857,2545.269527,1993.431403,"s1",-0.958748419744509,"03","lailuwei","a",FALSE,"t1"
"lailuwei03","lai",0.055,11.69442844,0.238597589,0.168801856,6.434056062,-1.487362682,-28.80016809,-12.8842577,-3.641614672,0.912888181050891,-32.42552998,-3.828391069,-6.483302548,-45.2840621,-1.53374212,-8.269342271,-1.967244952,-1.712743098,-26.04462484,418.5607418,-0.236595219564004,2554.616731,1990.787436,"s1",-1.03056542673349,"03","lailuwei","a",FALSE,"t1"
"lailuwei03","lai",0.06,11.65331303,0.230015085,0.155924523,6.249745962,-1.423867971,-29.08019671,-12.96877358,-3.454162606,0.917794860877794,-32.44759885,-3.771171732,-6.771549149,-45.31784518,-1.510062976,-8.519246264,-2.008028802,-1.690502129,-26.27346904,425.6502645,-0.265902483645832,2563.963935,1988.14347,"s1",-1.10238243404105,"03","lailuwei","a",FALSE,"t1"
"lailuwei03","lai",0.065,11.61683278,0.221286253,0.131150519,6.04820814,-1.367306379,-29.43966551,-13.05998475,-3.209292433,0.907254107667625,-32.48454739,-3.717676224,-7.075788368,-45.38482975,-1.483769123,-8.761287175,-2.05623457,-1.666289528,-26.58818021,436.231956,-0.292001425287198,2572.74107,1986.688809,"s1",-1.17821123272561,"03","lailuwei","a",FALSE,"t1"
"lailuwei03","lai",0.07,11.58677476,0.212354676,0.089893073,5.822800433,-1.320350976,-29.90920273,-13.1604726,-2.884866553,0.875310150953261,-32.54211246,-3.66934027,-7.402186169,-45.49781665,-1.453852456,-8.992433385,-2.114723783,-1.639345132,-27.02186444,451.6522253,-0.313655071507375,2580.728343,1986.881992,"s1",-1.25959857873978,"03","lailuwei","a",FALSE,"t1"
"lailuwei03","lai",0.075,11.55671673,0.203423098,0.048635627,5.597392725,-1.273395574,-30.37873995,-13.26096045,-2.560440674,0.843366194238899,-32.59967754,-3.621004317,-7.72858397,-45.61080356,-1.423935789,-9.223579596,-2.173212996,-1.612400736,-27.45554866,467.0724946,-0.335308719642234,2588.715617,1987.075176,"s1",-1.34098592825837,"03","lailuwei","a",FALSE,"t1"
"lailuwei03","lai",0.08,11.52297015,0.189718681,-0.007293309,5.367084746,-1.230819868,-30.87918574,-13.38871497,-2.312028787,0.783581868537714,-32.69479143,-3.577067301,-8.04091677,-45.75340401,-1.382281816,-9.439398496,-2.277785443,-1.610167218,-27.94243183,484.3811994,-0.356374757456983,2595.153344,1985.632735,"s1",-1.42510954050305,"03","lailuwei","a",FALSE,"t1"
"lailuwei03","lai",0.085,11.47944961,0.163367218,-0.102098684,5.12379205,-1.199849462,-31.46153291,-13.58872054,-2.26503839,0.650026275673422,-32.88940201,-3.544786571,-8.315980205,-45.9744743,-1.309526386,-9.614603171,-2.504469007,-1.67341246,-28.57028132,506.6938718,-0.375883748644172,2597.485087,1979.856227,"s1",-1.51648370780877,"03","lailuwei","a",FALSE,"t1"
"lailuwei03","lai",0.09,11.43592908,0.137015755,-0.196904059,4.880499353,-1.168879056,-32.04388009,-13.78872612,-2.218047993,0.516470682607516,-33.08401258,-3.51250584,-8.59104364,-46.19554458,-1.236770957,-9.789807845,-2.731152572,-1.736657701,-29.19813081,529.0065441,-0.395392741746043,2599.81683,1974.079719,"s1",-1.60785787224723,"03","lailuwei","a",FALSE,"t1"
"lailuwei03","lai",0.095,11.39254446,0.108756011,-0.296753621,4.63785887,-1.144688921,-32.61779611,-13.99054859,-2.1988573,0.372795453441296,-33.29257254,-3.47575491,-8.835960709,-46.42385691,-1.166368756,-9.946378547,-2.957058121,-1.803371461,-29.82199417,551.3750006,-0.411992324983118,2601.511687,1968.894118,"s1",-1.69898095282625,"03","lailuwei","a",FALSE,"t1"
"lailuwei03","lai",0.1,11.35007933,0.067587045,-0.430726315,4.399630504,-1.166366257,-33.13467676,-14.20466208,-2.367727245,0.160662470513526,-33.59549784,-3.408763778,-8.876942329,-46.70116057,-1.111885771,-9.97689335,-3.177700514,-1.893549203,-30.41889206,574.1208285,-0.40891021075538,2598.898103,1967.705915,"s1",-1.78840546761793,"03","lailuwei","a",FALSE,"t1"
"lailuwei03","lai",0.105,11.3076142,0.026418079,-0.56469901,4.161402138,-1.188043593,-33.6515574,-14.41877557,-2.53659719,-0.0514705122126309,-33.89842315,-3.341772647,-8.917923949,-46.97846423,-1.057402786,-10.00740815,-3.398342906,-1.983726946,-31.01578994,596.8666564,-0.405828096527642,2596.284518,1966.517712,"s1",-1.87782998240961,"03","lailuwei","a",FALSE,"t1"
"lailuwei03","lai",0.11,11.26514907,-0.014750887,-0.698671704,3.923173771,-1.209720929,-34.16843804,-14.63288905,-2.705467135,-0.263603495140401,-34.20134846,-3.274781515,-8.95890557,-47.25576789,-1.002919801,-10.03792295,-3.618985299,-2.073904689,-31.61268783,619.6124842,-0.402745980385221,2593.670934,1965.329509,"s1",-1.96725449751987,"03","lailuwei","a",FALSE,"t1"
"lailuwei03","lai",0.115,11.25247939,-0.024425108,-0.78639587,3.759208985,-1.272249062,-34.51107476,-15.00277774,-2.979605133,-0.408600258572268,-34.39844942,-3.196927208,-8.758591207,-47.44147262,-0.9958072,-9.871813939,-3.734198652,-2.111228178,-31.97422363,633.5809667,-0.368107728958638,2586.921072,1973.005521,"s1",-2.02352744877321,"03","lailuwei","a",FALSE,"t1"
"lailuwei03","lai",0.12,11.24030702,-0.033573655,-0.873348111,3.596483718,-1.335459028,-34.8508032,-15.37526645,-3.25550014,-0.552476464292516,-34.59378409,-3.118891585,-8.554249419,-47.62564848,-0.989485249,-9.702423112,-3.847652309,-2.147669487,-32.33183105,647.4029478,-0.332942780921508,2580.102172,1980.829484,"s1",-2.07924707373715,"03","lailuwei","a",FALSE,"t1"
"lailuwei03","lai",0.125,11.22813465,-0.042722203,-0.960300351,3.433758451,-1.398668995,-35.19053164,-15.74775515,-3.531395148,-0.696352670012764,-34.78911876,-3.040855963,-8.349907631,-47.80982434,-0.983163298,-9.533032286,-3.961105966,-2.184110796,-32.68943847,661.2249288,-0.297777830969696,2573.283271,1988.653448,"s1",-2.13496669870109,"03","lailuwei","a",FALSE,"t1"
"lailuwei03","lai",0.13,11.22305975,-0.041546903,-1.00364917,3.360685588,-1.449055951,-35.35002354,-16.09273539,-3.822942057,-0.774976265133173,-34.82460831,-3.04086208,-7.986002341,-47.83618277,-0.995446538,-9.191968473,-4.000116343,-2.196346353,-32.84483904,665.8791542,-0.255682191748477,2566.351713,1996.763943,"s1",-2.1598633417937,"03","lailuwei","a",FALSE,"t1"
"lailuwei03","lai",0.135,11.21935307,-0.03838142,-1.038592321,3.304895504,-1.496970946,-35.47477026,-16.43241266,-4.117506268,-0.841020760521378,-34.82928364,-3.055912724,-7.591337132,-47.83211789,-1.011316403,-8.817810331,-4.024775887,-2.203915636,-32.9612591,668.7660611,-0.212250485152917,2559.398436,2004.929674,"s1",-2.1788180711629,"03","lailuwei","a",FALSE,"t1"
"lailuwei03","lai",0.14,11.21564639,-0.035215937,-1.073535472,3.249105419,-1.544885941,-35.59951698,-16.77208994,-4.412070479,-0.907065255909584,-34.83395898,-3.070963369,-7.196671923,-47.828053,-1.027186267,-8.443652188,-4.04943543,-2.211484918,-33.07767917,671.652968,-0.168818776642675,2552.44516,2013.095405,"s1",-2.19777280085069,"03","lailuwei","a",FALSE,"t1"
"lailuwei03","lai",0.145,11.21774369,-0.056468514,-1.080050764,3.258489004,-1.579126675,-35.5915651,-16.9160407,-4.713222805,-0.953758653856421,-34.74109846,-3.151742095,-6.743504089,-47.70235676,-1.03992703,-8.007529664,-3.990679641,-2.202647742,-33.08086011,671.2203395,-0.132794266354275,2546.167396,2020.431897,"s1",-2.194115172209,"03","lailuwei","a",FALSE,"t1"
"lailuwei03","lai",0.15,11.22241001,-0.088529259,-1.073983031,3.296720413,-1.607314771,-35.52487682,-16.97335703,-5.017291229,-0.991886674656431,-34.60506563,-3.261614045,-6.264441233,-47.52282284,-1.051282758,-7.543979841,-3.895001717,-2.186548574,-33.03391802,669.3183845,-0.100048404795151,2540.188634,2027.401341,"s1",-2.18044863323979,"03","lailuwei","a",FALSE,"t1"
"lailuwei03","lai",0.155,11.22707633,-0.120590005,-1.067915298,3.334951823,-1.635502867,-35.45818855,-17.03067335,-5.321359653,-1.03001469545644,-34.46903279,-3.371485996,-5.785378378,-47.34328892,-1.062638486,-7.080430018,-3.799323793,-2.170449405,-32.98697592,667.4164294,-0.0673025413213436,2534.209873,2034.370786,"s1",-2.16678209395198,"03","lailuwei","a",FALSE,"t1"
"lailuwei03","lai",0.16,11.24809687,-0.165026568,-1.023709429,3.408121276,-1.682772517,-35.31699774,-17.04062358,-5.747132103,-1.0458411129447,-34.29045983,-3.483782583,-5.321814363,-47.10754581,-1.076932958,-6.618440734,-3.698523233,-2.166192332,-32.88036924,664.0047669,-0.0368013922741282,2525.036212,2037.422537,"s1",-2.13677464973868,"03","lailuwei","a",FALSE,"t1"
"lailuwei03","lai",0.165,11.28260796,-0.219671912,-0.94804351,3.51011103,-1.745782493,-35.11434997,-17.01150164,-6.273297893,-1.04327099193535,-34.07679563,-3.598079248,-4.871035303,-46.82543589,-1.093651592,-6.157738733,-3.593497024,-2.171703772,-32.7245454,659.3477503,-0.00815189822384356,2513.227088,2037.24259,"s1",-2.09328763661831,"03","lailuwei","a",FALSE,"t1"
"lailuwei03","lai",0.17,11.31711905,-0.274317257,-0.872377591,3.612100785,-1.808792468,-34.91170221,-16.98237969,-6.799463683,-1.040700870926,-33.86313142,-3.712375913,-4.420256242,-46.54332596,-1.110370226,-5.697036733,-3.488470816,-2.177215212,-32.56872155,654.6907337,0.0204975939117584,2501.417963,2037.062643,"s1",-2.04980062317936,"03","lailuwei","a",FALSE,"t1"
"lailuwei03","lai",0.175,11.35978986,-0.329324999,-0.804504066,3.738299408,-1.879452568,-34.67982009,-16.92824125,-7.082426632,-1.01487217635944,-33.63244774,-3.832152472,-4.002640361,-46.26771977,-1.135258106,-5.225914595,-3.402932012,-2.206003428,-32.38233579,648.7100234,0.0557200207180184,2489.59957,2038.21966,"s1",-1.9960014888055,"03","lailuwei","a",FALSE,"t1"
"lailuwei03","lai",0.18,11.41455979,-0.3848701,-0.748184979,3.900394563,-1.961456152,-34.40458973,-16.83700874,-7.004772211,-0.954556028590071,-33.37652786,-3.960054533,-3.634198327,-46.00175719,-1.172259218,-4.739341641,-3.34628883,-2.269306083,-32.1506333,640.7665603,0.100688694665594,2477.767434,2041.359106,"s1",-1.92691169770688,"03","lailuwei","a",FALSE,"t1"
"lailuwei03","lai",0.185,11.46932971,-0.440415201,-0.691865892,4.062489718,-2.043459736,-34.12935937,-16.74577623,-6.92711779,-0.894239882836839,-33.12060797,-4.087956594,-3.265756293,-45.73579462,-1.209260329,-4.252768687,-3.289645647,-2.332608738,-31.91893081,632.8230972,0.145657370527851,2465.935298,2044.498552,"s1",-1.8578219097941,"03","lailuwei","a",FALSE,"t1"
"lailuwei03","lai",0.19,11.53551934,-0.495258998,-0.647201459,4.233894813,-2.129108437,-33.85209655,-16.63804856,-6.777738319,-0.827630408973855,-32.88680587,-4.221170355,-2.91508056,-45.50922291,-1.250624875,-3.776512013,-3.238609212,-2.397078618,-31.67182117,624.2012637,0.191153681195088,2456.863374,2050.383613,"s1",-1.78212798277776,"03","lailuwei","a",FALSE,"t1"
"lailuwei03","lai",0.195,11.63462538,-0.548081338,-0.63613065,4.432135084,-2.225263903,-33.56897536,-16.48277487,-6.421617012,-0.742880920002207,-32.71675657,-4.369694677,-2.615614799,-45.39619231,-1.304566678,-3.32999121,-3.203733787,-2.464912932,-31.38030161,613.62408,0.238170868222477,2455.747548,2064.182698,"s1",-1.68739814412745,"03","lailuwei","a",FALSE,"t1"
"lailuwei03","lai",0.2,11.73373142,-0.600903679,-0.625059842,4.630375355,-2.321419369,-33.28585417,-16.32750117,-6.065495706,-0.658131431030559,-32.54670727,-4.518219,-2.316149039,-45.28316171,-1.358508481,-2.883470407,-3.168858363,-2.532747246,-31.08878205,603.0468963,0.285188055249865,2454.631723,2077.981784,"s1",-1.59266830547714,"03","lailuwei","a",FALSE,"t1"
"lailuwei03","lai",0.205,11.83930264,-0.652781073,-0.618736891,4.830788865,-2.41304442,-33.00196231,-16.17386322,-5.742643484,-0.571741728667213,-32.39129999,-4.659948056,-2.024060508,-45.18105898,-1.412585962,-2.452862379,-3.127877905,-2.593149864,-30.79570286,592.2592813,0.329829255302682,2454.037363,2091.488369,"s1",-1.49518640296126,"03","lailuwei","a",FALSE,"t1"
"lailuwei03","lai",0.21,11.9959441,-0.697194082,-0.649918536,5.048369364,-2.468882509,-32.7119828,-16.03314639,-5.68259266,-0.472395543740941,-32.35155388,-4.747999486,-1.790246683,-45.16527848,-1.467735204,-2.147953619,-3.038672153,-2.594847528,-30.4903037,579.8094119,0.355701881470658,2457.562207,2102.684415,"s1",-1.37596519696664,"03","lailuwei","a",FALSE,"t1"
"lailuwei03","lai",0.215,12.15258557,-0.74160709,-0.681100181,5.265949863,-2.524720597,-32.4220033,-15.89242957,-5.622541836,-0.373049360830806,-32.31180777,-4.836050917,-1.556432858,-45.14949797,-1.522884447,-1.843044858,-2.949466401,-2.596545192,-30.18490453,567.3595425,0.381574507638634,2461.087051,2113.88046,"s1",-1.25674398778618,"03","lailuwei","a",FALSE,"t1"
"lailuwei03","lai",0.22,12.30922703,-0.786020098,-0.712281825,5.483530362,-2.580558686,-32.13202379,-15.75171274,-5.562491012,-0.273703175904534,-32.27206167,-4.924102348,-1.322619034,-45.13371746,-1.578033689,-1.538136097,-2.860260649,-2.598242856,-29.87950536,554.909673,0.407447135721292,2464.611894,2125.076506,"s1",-1.13752278179155,"03","lailuwei","a",FALSE,"t1"
"lailuwei03","lai",0.225,12.5062011,-0.846211909,-0.825883733,5.736565006,-2.640302067,-31.81001165,-15.5932384,-5.584702271,-0.155678368890336,-32.30696594,-4.959930204,-1.215249241,-45.1481549,-1.6511429,-1.361113428,-2.787553982,-2.58346412,-29.63372959,542.6761742,0.416523462255817,2461.984318,2126.80465,"s1",-0.994157112565369,"03","lailuwei","a",FALSE,"t1"
"lailuwei03","lai",0.23,12.70454438,-0.906939382,-0.942283665,5.990803257,-2.700178027,-31.48691207,-15.43416122,-5.609706183,-0.0370194550506798,-32.34440447,-4.993985161,-1.112172001,-45.16361819,-1.72486182,-1.188432266,-2.71540743,-2.56812604,-29.38997793,530.4500207,0.425029584848984,2459.147878,2128.211374,"s1",-0.849971784475864,"03","lailuwei","a",FALSE,"t1"
"lailuwei03","lai",0.235,12.90288767,-0.967666856,-1.058683596,6.245041507,-2.760053987,-31.16381248,-15.27508403,-5.634710095,0.0816394587889762,-32.38184299,-5.028040119,-1.009094761,-45.17908148,-1.79858074,-1.015751104,-2.643260879,-2.55278796,-29.14622627,518.2238672,0.433535705527469,2456.311437,2129.618098,"s1",-0.7057864535191,"03","lailuwei","a",FALSE,"t1"
"lailuwei03","lai",0.24,13.11823895,-1.040637137,-1.21391902,6.507105027,-2.862550382,-30.85077207,-15.15151109,-5.547294502,0.211735255877571,-32.48381852,-5.052464602,-1.021927672,-45.24588698,-1.855494313,-0.924916949,-2.632628308,-2.539115436,-28.91058896,506.4496907,0.426023862247396,2446.801312,2121.743018,"s1",-0.553689638121687,"03","lailuwei","a",FALSE,"t1"
"lailuwei03","lai",0.245,13.33727413,-1.11625919,-1.377566146,6.770863488,-2.97427829,-30.53991046,-15.0356283,-5.435529035,0.344308262044769,-32.59977264,-5.074803142,-1.059866524,-45.32381313,-1.908767876,-0.851810716,-2.63531956,-2.525803669,-28.6767092,494.7734116,0.415042554893188,2435.845677,2111.857513,"s1",-0.399879208930505,"03","lailuwei","a",FALSE,"t1"
"lailuwei03","lai",0.25,13.55630931,-1.191881244,-1.541213272,7.034621948,-3.086006199,-30.22904885,-14.91974552,-5.323763569,0.47688126841358,-32.71572676,-5.097141681,-1.097805377,-45.40173927,-1.96204144,-0.778704483,-2.638010813,-2.512491901,-28.44282944,483.0971325,0.404061247538979,2424.890042,2101.972009,"s1",-0.246068780057909,"03","lailuwei","a",FALSE,"t1"
"lailuwei03","lai",0.255,13.75504641,-1.271195275,-1.723606152,7.260685218,-3.155678489,-29.94790141,-15.02416289,-5.215466158,0.603787198017448,-32.86501096,-5.070833258,-1.200469086,-45.50328033,-1.983407924,-0.77095409,-2.570329067,-2.446393052,-28.13559114,469.9502481,0.377598477925924,2416.038728,2087.842237,"s1",-0.110734091111015,"03","lailuwei","a",FALSE,"t1"
"lailuwei03","lai",0.26,13.94408863,-1.352272688,-1.914952478,7.468744315,-3.205263957,-29.6809462,-15.23380117,-5.108825179,0.727986388829638,-33.03021444,-5.02128982,-1.334047018,-45.61610048,-1.989534783,-0.794419293,-2.469035403,-2.355081762,-27.79331494,456.1009651,0.343741371013486,2408.192492,2071.685296,"s1",0.0157761170053193,"03","lailuwei","a",FALSE,"t1"
"lailuwei03","lai",0.265,14.13313085,-1.433350101,-2.106298803,7.676803412,-3.254849424,-29.41399099,-15.44343945,-5.002184199,0.852185579843443,-33.19541792,-4.971746382,-1.46762495,-45.72892063,-1.995661642,-0.817884497,-2.367741738,-2.263770472,-27.45103875,442.2516822,0.309884264101047,2400.346257,2055.528355,"s1",0.142286325121655,"03","lailuwei","a",FALSE,"t1"
"lailuwei03","lai",0.27,14.290569,-1.50790396,-2.315365141,7.849724028,-3.292014837,-29.15698047,-15.63444123,-4.906827759,0.939856374144334,-33.32829579,-4.909734043,-1.636440664,-45.83116279,-1.99078359,-0.858763199,-2.248444778,-2.165592357,-27.14851747,430.0560071,0.278243815772293,2397.678049,2045.293543,"s1",0.247533410564375,"03","lailuwei","a",FALSE,"t1"
"lailuwei03","lai",0.275,14.42015577,-1.576708879,-2.540047394,7.991678553,-3.318234968,-28.90873379,-15.80901942,-4.821415916,0.995336201088453,-33.43268643,-4.836733376,-1.836309981,-45.92408302,-1.976207363,-0.914987698,-2.113282257,-2.061362793,-26.88103055,419.3175879,0.24855681462175,2399.573022,2040.277656,"s1",0.33404217865952,"03","lailuwei","a",FALSE,"t1"
"lailuwei03","lai",0.28,14.54974255,-1.645513798,-2.764729646,8.133633079,-3.344455099,-28.66048712,-15.98359761,-4.736004074,1.05081602783096,-33.53707707,-4.76373271,-2.036179297,-46.01700325,-1.961631137,-0.971212198,-1.978119736,-1.957133228,-26.61354362,408.5791687,0.21886981538589,2401.467995,2035.261769,"s1",0.42055095025909,"03","lailuwei","a",FALSE,"t1"
"lailuwei03","lai",0.285,14.66962764,-1.721170317,-2.967421766,8.257715782,-3.361632633,-28.43228448,-16.06688374,-4.639211349,1.08548635467971,-33.61211332,-4.70289515,-2.234805221,-46.09689206,-1.941658034,-1.024241643,-1.887859187,-1.882470459,-26.41459912,400.1915971,0.19253519547363,2404.986472,2033.165581,"s1",0.498275236089432,"03","lailuwei","a",FALSE,"t1"
"lailuwei03","lai",0.29,14.77410372,-1.807709113,-3.135187343,8.353412987,-3.36444797,-28.23591741,-16.0051723,-4.524342568,1.08710531877751,-33.6405265,-4.661376038,-2.431456286,-46.15608328,-1.913113165,-1.07219644,-1.86891565,-1.854768112,-26.32451935,395.5378341,0.171525098937951,2411.083533,2035.706698,"s1",0.562047283324118,"03","lailuwei","a",FALSE,"t1"
"lailuwei03","lai",0.295,14.8785798,-1.89424791,-3.30295292,8.449110191,-3.367263307,-28.03955034,-15.94346086,-4.409473787,1.08872428267368,-33.66893968,-4.619856927,-2.62810735,-46.21527451,-1.884568297,-1.120151238,-1.849972113,-1.827065764,-26.23443958,390.8840712,0.150515004316955,2417.180593,2038.247815,"s1",0.625819330240222,"03","lailuwei","a",FALSE,"t1"
"lailuwei03","lai",0.3,14.97975905,-1.977855854,-3.456290497,8.536614414,-3.367690264,-27.8579044,-15.87720189,-4.300268112,1.08791372602294,-33.69022433,-4.582161498,-2.814456591,-46.26682946,-1.852838874,-1.162878199,-1.8407012,-1.809027071,-26.15450898,386.6542063,0.127126743812684,2423.241254,2039.564289,"s1",0.685930904832011,"03","lailuwei","a",FALSE,"t1"
"lailuwei03","lai",0.305,15.07056409,-2.052241213,-3.564227134,8.598337584,-3.360601651,-27.72258184,-15.79663306,-4.208882671,1.0794581379027,-33.68907745,-4.556498144,-2.96838883,-46.29435516,-1.811088536,-1.189154601,-1.861867366,-1.821397235,-26.10651505,383.7582311,0.0962550634902915,2429.187377,2037.027153,"s1",0.734523983637417,"03","lailuwei","a",FALSE,"t1"
"lailuwei03","lu",0.31,15.16136912,-2.126626573,-3.672163772,8.660060754,-3.353513038,-27.58725927,-15.71606423,-4.11749723,1.07100254978245,-33.68793058,-4.53083479,-3.122321069,-46.32188086,-1.769338199,-1.215431004,-1.883033531,-1.833767399,-26.05852112,380.8622559,0.0653833812532162,2435.133501,2034.490016,"s1",0.783117059256984,"03","lailuwei","b",FALSE,"t1"
"lailuwei03","lu",0.315,15.24983052,-2.184374381,-3.780862948,8.719764263,-3.351369567,-27.47306954,-15.64739076,-4.043808626,1.06290948756793,-33.68462584,-4.497471232,-3.267505926,-46.35069253,-1.734413619,-1.238482708,-1.923286015,-1.855482173,-26.02308243,378.3101387,0.0326900815585209,2442.228521,2030.061533,"s1",0.830320059274049,"03","lailuwei","b",FALSE,"t1"
"lailuwei03","lu",0.32,15.33203952,-2.197735993,-3.891596447,8.774079653,-3.362418907,-27.41525868,-15.6104521,-4.017332216,1.05578358375182,-33.67556429,-4.44356482,-3.389354234,-46.38293492,-1.717699017,-1.252931456,-2.014457596,-1.902126799,-26.02113901,376.6753773,-0.00486299254033059,2452.388605,2020.587251,"s1",0.873814573778155,"03","lailuwei","b",FALSE,"t1"
"lailuwei03","lu",0.325,15.41424853,-2.211097605,-4.002329946,8.828395043,-3.373468246,-27.35744783,-15.57351344,-3.990855805,1.04865767973411,-33.66650274,-4.389658408,-3.511202543,-46.41517731,-1.700984415,-1.267380205,-2.105629176,-1.948771425,-26.0191956,375.040616,-0.0424160647244998,2462.548689,2011.11297,"s1",0.917309091468103,"03","lailuwei","b",FALSE,"t1"
"lailuwei03","lu",0.33,15.49180938,-2.222256935,-4.109986452,8.885847222,-3.389690368,-27.30656863,-15.5332579,-3.976602046,1.03830401974626,-33.65828478,-4.347804795,-3.625694382,-46.45359195,-1.690502177,-1.269251571,-2.179642201,-1.97899508,-26.00111817,373.8539051,-0.0804987266044973,2473.739562,2002.029194,"s1",0.960322110226756,"03","lailuwei","b",FALSE,"t1"
"lailuwei03","lu",0.335,15.55873477,-2.228377218,-4.210602484,8.950476698,-3.417748341,-27.27154977,-15.48541302,-3.990314962,1.02056492386981,-33.65199706,-4.333529218,-3.723353866,-46.50612931,-1.694280223,-1.242344599,-2.214394699,-1.971645878,-25.94612444,373.6923798,-0.119793139352438,2487.288987,1993.838935,"s1",1.00223341286889,"03","lailuwei","b",FALSE,"t1"
"lailuwei03","lu",0.34,15.62566017,-2.234497501,-4.311218516,9.015106173,-3.445806314,-27.23653091,-15.43756814,-4.004027879,1.00282582799335,-33.64570933,-4.319253641,-3.821013351,-46.55866668,-1.698058269,-1.215437628,-2.249147198,-1.964296675,-25.89113072,373.5308545,-0.159087552100379,2500.838412,1985.648677,"s1",1.04414471837828,"03","lailuwei","b",FALSE,"t1"
"lailuwei03","lu",0.345,15.68379361,-2.255411409,-4.393765611,9.084129645,-3.469459998,-27.19626607,-15.36708721,-4.000418092,0.982566836747973,-33.64458691,-4.328386518,-3.917532609,-46.6128854,-1.700083271,-1.16746503,-2.26978842,-1.940977338,-25.82912752,373.7731967,-0.197432326358086,2511.930118,1978.702181,"s1",1.08465490233355,"03","lailuwei","b",FALSE,"t1"
"lailuwei03","lu",0.35,15.72452231,-2.305611109,-4.440543033,9.161851573,-3.484394852,-27.14561616,-15.25179547,-3.962515893,0.957319404200837,-33.65368983,-4.383859296,-4.011794647,-46.67043258,-1.698637908,-1.077790445,-2.262494644,-1.886043166,-25.75324819,374.8150442,-0.233897177246196,2518.156468,1974.217866,"s1",1.12239140170605,"03","lailuwei","b",FALSE,"t1"
"lailuwei03","lu",0.355,15.765251,-2.35581081,-4.487320454,9.239573502,-3.499329705,-27.09496625,-15.13650373,-3.924613694,0.932071971653701,-33.66279275,-4.439332074,-4.106056686,-46.72797976,-1.697192545,-0.98811586,-2.255200869,-1.831108994,-25.67736887,375.8568917,-0.270362028134305,2524.382818,1969.733552,"s1",1.1601278982113,"03","lailuwei","b",FALSE,"t1"
"lailuwei03","lu",0.36,15.80076665,-2.409242143,-4.530535744,9.31102725,-3.509656077,-27.05390866,-15.07208313,-3.923139084,0.902162971929235,-33.68332867,-4.508085011,-4.208567425,-46.80113076,-1.705306889,-0.891298955,-2.256949153,-1.793494502,-25.62832921,377.7815614,-0.305179773388033,2526.193139,1962.954495,"s1",1.19420665903057,"03","lailuwei","b",FALSE,"t1"
